shipment_id,po_id,supplier_id,supplier_name,material_id,material_name,vessel_name,departure_date,eta_date,actual_arrival_date,port_congestion_index,eta_delay_days,congestion_risk
SHP2389,PO2463,SUP002,BetaMetals,MAT103,Steel Bar,MV Titan,2027-04-20,2027-05-13,2027-05-20,92,7,High
SHP2682,PO1669,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2027-04-21,2027-05-03,2027-05-04,83,1,High
SHP2037,PO1685,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2027-04-22,2027-05-09,2027-05-24,69,15,Medium
SHP2098,PO1542,SUP005,PrimeSteel,MAT104,Steel Sheet,MV Horizon,2027-04-23,2027-05-12,2027-05-27,85,15,High
SHP3095,PO2023,SUP001,AlphaSteel,MAT100,Steel Coil,MV Horizon,2027-04-25,2027-05-16,2027-05-21,62,5,Medium
SHP2175,PO2683,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2027-04-26,2027-05-16,2027-05-30,59,14,Low
SHP2598,PO1612,SUP005,PrimeSteel,MAT100,Steel Coil,MV Horizon,2027-04-27,2027-05-09,2027-05-23,84,14,High
SHP3016,PO2974,SUP002,BetaMetals,MAT101,Steel Rod,MV OceanStar,2027-04-28,2027-05-20,2027-05-29,59,9,Low
SHP2144,PO1586,SUP002,BetaMetals,MAT103,Steel Bar,MV OceanStar,2027-04-29,2027-05-10,2027-05-13,90,3,High
SHP3162,PO2937,SUP003,CoreSteel,MAT101,Steel Rod,MV Horizon,2027-04-30,2027-05-22,2027-05-27,44,5,Low
SHP2808,PO1935,SUP004,DeltaIron,MAT104,Steel Sheet,MV OceanStar,2027-05-01,2027-05-14,2027-05-26,67,12,Medium
SHP3460,PO1210,SUP002,BetaMetals,MAT104,Steel Sheet,MV OceanStar,2027-05-04,2027-05-26,2027-06-04,86,9,High
SHP2672,PO1816,SUP004,DeltaIron,MAT103,Steel Bar,MV Titan,2027-05-05,2027-05-25,2027-05-18,70,-7,Medium
SHP2301,PO1396,SUP002,BetaMetals,MAT103,Steel Bar,MV OceanStar,2027-05-06,2027-05-28,2027-05-18,90,-10,High
SHP2565,PO1798,SUP004,DeltaIron,MAT100,Steel Coil,MV Titan,2027-05-08,2027-05-24,2027-06-06,59,13,Low
SHP3331,PO2873,SUP004,DeltaIron,MAT100,Steel Coil,MV Horizon,2027-05-10,2027-05-28,2027-05-29,82,1,High
SHP2306,PO1661,SUP001,AlphaSteel,MAT102,Steel Plate,MV Titan,2027-05-11,2027-05-26,2027-06-14,74,19,Medium
SHP3341,PO1934,SUP004,DeltaIron,MAT100,Steel Coil,MV Horizon,2027-05-12,2027-05-25,2027-06-07,65,13,Medium
SHP2973,PO2698,SUP001,AlphaSteel,MAT101,Steel Rod,MV Titan,2027-05-13,2027-05-31,2027-05-26,48,-5,Low
SHP3211,PO2108,SUP003,CoreSteel,MAT100,Steel Coil,MV Titan,2027-05-14,2027-05-31,2027-06-14,53,14,Low
SHP2425,PO1835,SUP002,BetaMetals,MAT100,Steel Coil,MV OceanStar,2027-05-16,2027-06-04,2027-06-06,43,2,Low
SHP3486,PO2183,SUP003,CoreSteel,MAT100,Steel Coil,MV OceanStar,2027-05-17,2027-06-03,2027-05-30,48,-4,Low
SHP2753,PO1163,SUP005,PrimeSteel,MAT102,Steel Plate,MV OceanStar,2027-05-18,2027-05-28,2027-06-21,42,24,Low
SHP2490,PO1459,SUP004,DeltaIron,MAT102,Steel Plate,MV Titan,2027-05-19,2027-06-05,2027-06-06,69,1,Medium
SHP3121,PO1339,SUP005,PrimeSteel,MAT104,Steel Sheet,MV Horizon,2027-05-22,2027-06-09,2027-06-06,83,-3,High
SHP2467,PO1270,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2027-05-23,2027-06-15,2027-06-19,85,4,High
SHP2517,PO2007,SUP001,AlphaSteel,MAT103,Steel Bar,MV OceanStar,2027-05-26,2027-06-12,2027-06-14,90,2,High
SHP2179,PO1073,SUP003,CoreSteel,MAT102,Steel Plate,MV Titan,2027-05-27,2027-06-09,2027-06-28,80,19,Medium
SHP3208,PO2340,SUP004,DeltaIron,MAT102,Steel Plate,MV Horizon,2027-05-28,2027-06-12,2027-06-26,87,14,High
SHP3410,PO2444,SUP004,DeltaIron,MAT101,Steel Rod,MV OceanStar,2027-05-30,2027-06-10,2027-06-29,60,19,Low
SHP3450,PO1118,SUP005,PrimeSteel,MAT100,Steel Coil,MV Titan,2027-05-31,2027-06-24,2027-06-19,59,-5,Low
SHP2767,PO2417,SUP003,CoreSteel,MAT103,Steel Bar,MV OceanStar,2027-06-01,2027-06-21,2027-06-28,93,7,High
SHP2727,PO1285,SUP003,CoreSteel,MAT102,Steel Plate,MV Titan,2027-06-02,2027-06-17,2027-06-25,73,8,Medium
SHP2342,PO2779,SUP002,BetaMetals,MAT103,Steel Bar,MV Titan,2027-06-03,2027-06-21,2027-06-28,58,7,Low
SHP3325,PO1162,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Titan,2027-06-04,2027-06-15,2027-07-03,48,18,Low
SHP2279,PO1937,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2027-06-05,2027-06-28,2027-06-30,69,2,Medium
SHP2586,PO2861,SUP005,PrimeSteel,MAT101,Steel Rod,MV Horizon,2027-06-06,2027-06-18,2027-07-01,53,13,Low
SHP3255,PO1934,SUP003,CoreSteel,MAT102,Steel Plate,MV Titan,2027-06-07,2027-06-29,2027-06-28,65,-1,Medium
SHP3424,PO2038,SUP005,PrimeSteel,MAT100,Steel Coil,MV OceanStar,2027-06-08,2027-06-28,2027-07-07,84,9,High
SHP3427,PO1418,SUP003,CoreSteel,MAT101,Steel Rod,MV OceanStar,2027-06-09,2027-06-23,2027-07-13,45,20,Low
SHP3194,PO1603,SUP002,BetaMetals,MAT100,Steel Coil,MV OceanStar,2027-06-11,2027-06-30,2027-06-28,87,-2,High
SHP2119,PO2120,SUP003,CoreSteel,MAT100,Steel Coil,MV Horizon,2027-06-13,2027-06-23,2027-06-29,70,6,Medium
SHP3155,PO2936,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2027-06-15,2027-06-28,2027-07-02,92,4,High
SHP2812,PO1728,SUP004,DeltaIron,MAT101,Steel Rod,MV Titan,2027-06-16,2027-07-06,2027-07-14,68,8,Medium
SHP2369,PO2853,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2027-06-18,2027-07-08,2027-07-05,85,-3,High
SHP2856,PO1403,SUP001,AlphaSteel,MAT103,Steel Bar,MV OceanStar,2027-06-20,2027-07-08,2027-07-02,44,-6,Low
SHP3133,PO1870,SUP003,CoreSteel,MAT104,Steel Sheet,MV Horizon,2027-06-21,2027-07-05,2027-07-20,82,15,High
SHP2518,PO1542,SUP004,DeltaIron,MAT104,Steel Sheet,MV OceanStar,2027-06-22,2027-07-06,2027-07-12,40,6,Low
SHP2937,PO1237,SUP003,CoreSteel,MAT104,Steel Sheet,MV Horizon,2027-06-23,2027-07-09,2027-07-12,68,3,Medium
SHP2335,PO1855,SUP004,DeltaIron,MAT100,Steel Coil,MV OceanStar,2027-06-24,2027-07-05,2027-07-15,56,10,Low
SHP2554,PO1847,SUP001,AlphaSteel,MAT100,Steel Coil,MV Titan,2027-06-25,2027-07-15,2027-07-24,74,9,Medium
SHP3268,PO2479,SUP003,CoreSteel,MAT101,Steel Rod,MV OceanStar,2027-06-26,2027-07-17,2027-07-18,46,1,Low
SHP3053,PO2775,SUP005,PrimeSteel,MAT102,Steel Plate,MV Horizon,2027-06-27,2027-07-21,2027-07-24,51,3,Low
SHP2311,PO2301,SUP002,BetaMetals,MAT103,Steel Bar,MV Titan,2027-06-29,2027-07-22,2027-07-21,51,-1,Low
SHP2386,PO2749,SUP003,CoreSteel,MAT102,Steel Plate,MV Horizon,2027-07-02,2027-07-21,2027-07-15,80,-6,Medium
SHP2998,PO1530,SUP003,CoreSteel,MAT102,Steel Plate,MV OceanStar,2027-07-05,2027-07-29,2027-08-02,59,4,Low
SHP2919,PO1941,SUP002,BetaMetals,MAT104,Steel Sheet,MV Titan,2027-07-06,2027-07-30,2027-07-28,71,-2,Medium
SHP2747,PO1972,SUP004,DeltaIron,MAT102,Steel Plate,MV OceanStar,2027-07-07,2027-07-20,2027-07-28,42,8,Low
SHP2186,PO1952,SUP001,AlphaSteel,MAT101,Steel Rod,MV Horizon,2027-07-08,2027-08-01,2027-07-22,44,-10,Low
SHP2508,PO1817,SUP002,BetaMetals,MAT104,Steel Sheet,MV OceanStar,2027-07-10,2027-07-21,2027-08-02,92,12,High
SHP2852,PO1010,SUP001,AlphaSteel,MAT101,Steel Rod,MV Horizon,2027-07-12,2027-08-03,2027-08-08,75,5,Medium
SHP2333,PO1346,SUP002,BetaMetals,MAT104,Steel Sheet,MV Titan,2027-07-13,2027-07-29,2027-07-29,52,0,Low
SHP3171,PO2174,SUP001,AlphaSteel,MAT102,Steel Plate,MV OceanStar,2027-07-14,2027-08-07,2027-07-28,50,-10,Low
SHP3243,PO2104,SUP004,DeltaIron,MAT101,Steel Rod,MV OceanStar,2027-07-15,2027-07-31,2027-08-14,55,14,Low
SHP2904,PO1657,SUP004,DeltaIron,MAT100,Steel Coil,MV Titan,2027-07-16,2027-08-01,2027-08-10,94,9,High
SHP2697,PO1394,SUP001,AlphaSteel,MAT104,Steel Sheet,MV OceanStar,2027-07-17,2027-07-30,2027-08-13,58,14,Low
SHP3399,PO1386,SUP005,PrimeSteel,MAT102,Steel Plate,MV Horizon,2027-07-18,2027-07-28,2027-08-16,66,19,Medium
SHP2374,PO1339,SUP005,PrimeSteel,MAT101,Steel Rod,MV Horizon,2027-07-19,2027-08-01,2027-07-31,55,-1,Low
SHP3056,PO1936,SUP001,AlphaSteel,MAT102,Steel Plate,MV Titan,2027-07-21,2027-08-08,2027-08-18,68,10,Medium
SHP2474,PO1323,SUP002,BetaMetals,MAT101,Steel Rod,MV OceanStar,2027-07-23,2027-08-04,2027-08-04,50,0,Low
SHP3436,PO2658,SUP002,BetaMetals,MAT103,Steel Bar,MV OceanStar,2027-07-24,2027-08-16,2027-08-10,55,-6,Low
SHP2811,PO1784,SUP003,CoreSteel,MAT102,Steel Plate,MV Titan,2027-07-25,2027-08-13,2027-08-19,41,6,Low
SHP2319,PO2850,SUP005,PrimeSteel,MAT100,Steel Coil,MV Titan,2027-07-26,2027-08-10,2027-08-22,86,12,High
SHP2848,PO1087,SUP004,DeltaIron,MAT103,Steel Bar,MV Horizon,2027-07-27,2027-08-07,2027-08-20,43,13,Low
SHP3246,PO2059,SUP005,PrimeSteel,MAT101,Steel Rod,MV Titan,2027-07-29,2027-08-08,2027-08-27,88,19,High
SHP2678,PO2765,SUP004,DeltaIron,MAT101,Steel Rod,MV Horizon,2027-07-30,2027-08-18,2027-08-12,56,-6,Low
SHP2320,PO2927,SUP003,CoreSteel,MAT102,Steel Plate,MV Horizon,2027-07-31,2027-08-20,2027-08-18,79,-2,Medium
SHP3451,PO1435,SUP002,BetaMetals,MAT100,Steel Coil,MV Horizon,2027-08-01,2027-08-16,2027-09-04,81,19,High
SHP2223,PO1280,SUP003,CoreSteel,MAT100,Steel Coil,MV Horizon,2027-08-02,2027-08-19,2027-09-04,53,16,Low
SHP3201,PO2920,SUP005,PrimeSteel,MAT104,Steel Sheet,MV OceanStar,2027-08-03,2027-08-21,2027-09-04,66,14,Medium
SHP2487,PO1734,SUP003,CoreSteel,MAT104,Steel Sheet,MV Horizon,2027-08-06,2027-08-17,2027-08-26,81,9,High
SHP2430,PO1749,SUP002,BetaMetals,MAT100,Steel Coil,MV OceanStar,2027-08-07,2027-08-24,2027-09-10,66,17,Medium
SHP2876,PO1071,SUP002,BetaMetals,MAT104,Steel Sheet,MV Horizon,2027-08-08,2027-08-29,2027-08-27,65,-2,Medium
SHP2676,PO2930,SUP004,DeltaIron,MAT104,Steel Sheet,MV Titan,2027-08-09,2027-08-23,2027-08-29,66,6,Medium
SHP3135,PO2504,SUP002,BetaMetals,MAT101,Steel Rod,MV Titan,2027-08-10,2027-08-28,2027-08-25,48,-3,Low
SHP3164,PO2275,SUP005,PrimeSteel,MAT100,Steel Coil,MV OceanStar,2027-08-11,2027-08-31,2027-09-13,56,13,Low
SHP2633,PO1993,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2027-08-12,2027-09-01,2027-08-27,53,-5,Low
SHP2824,PO2515,SUP003,CoreSteel,MAT100,Steel Coil,MV Titan,2027-08-13,2027-08-24,2027-09-11,41,18,Low
SHP2749,PO1242,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2027-08-14,2027-09-03,2027-09-02,75,-1,Medium
SHP3385,PO2158,SUP002,BetaMetals,MAT104,Steel Sheet,MV Titan,2027-08-16,2027-09-06,2027-09-12,40,6,Low
SHP2005,PO1457,SUP004,DeltaIron,MAT103,Steel Bar,MV Horizon,2027-08-18,2027-09-06,2027-09-13,63,7,Medium
SHP2321,PO2642,SUP002,BetaMetals,MAT101,Steel Rod,MV Titan,2027-08-19,2027-08-31,2027-09-03,44,3,Low
SHP2679,PO1916,SUP005,PrimeSteel,MAT104,Steel Sheet,MV Horizon,2027-08-20,2027-09-01,2027-09-22,45,21,Low
SHP3008,PO1525,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2027-08-21,2027-08-31,2027-09-08,52,8,Low
SHP3329,PO1854,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Horizon,2027-08-22,2027-09-11,2027-09-22,61,11,Medium
SHP3068,PO1619,SUP004,DeltaIron,MAT102,Steel Plate,MV OceanStar,2027-08-23,2027-09-08,2027-09-24,90,16,High
SHP2398,PO2566,SUP004,DeltaIron,MAT104,Steel Sheet,MV Titan,2027-08-24,2027-09-12,2027-09-09,52,-3,Low
SHP2834,PO1536,SUP004,DeltaIron,MAT102,Steel Plate,MV OceanStar,2027-08-26,2027-09-18,2027-09-19,58,1,Low
SHP2700,PO2079,SUP002,BetaMetals,MAT102,Steel Plate,MV Titan,2027-08-27,2027-09-13,2027-09-29,78,16,Medium
SHP2908,PO1861,SUP005,PrimeSteel,MAT102,Steel Plate,MV OceanStar,2027-08-28,2027-09-21,2027-09-23,80,2,Medium
SHP2052,PO1141,SUP004,DeltaIron,MAT101,Steel Rod,MV Horizon,2027-08-31,2027-09-19,2027-09-21,53,2,Low
SHP2160,PO1986,SUP001,AlphaSteel,MAT102,Steel Plate,MV Horizon,2027-09-02,2027-09-15,2027-10-02,92,17,High
SHP2480,PO2322,SUP005,PrimeSteel,MAT100,Steel Coil,MV Titan,2027-09-03,2027-09-16,2027-09-15,51,-1,Low
SHP3030,PO2433,SUP005,PrimeSteel,MAT102,Steel Plate,MV OceanStar,2027-09-04,2027-09-24,2027-09-23,49,-1,Low
SHP3257,PO2395,SUP001,AlphaSteel,MAT103,Steel Bar,MV Horizon,2027-09-05,2027-09-20,2027-10-01,94,11,High
SHP3311,PO1150,SUP004,DeltaIron,MAT102,Steel Plate,MV OceanStar,2027-09-06,2027-09-22,2027-09-30,92,8,High
SHP3274,PO2475,SUP003,CoreSteel,MAT104,Steel Sheet,MV Horizon,2027-09-07,2027-09-21,2027-10-03,93,12,High
SHP2438,PO1008,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2027-09-08,2027-10-01,2027-10-06,71,5,Medium
SHP3269,PO2747,SUP001,AlphaSteel,MAT104,Steel Sheet,MV OceanStar,2027-09-09,2027-09-25,2027-09-28,90,3,High
SHP2670,PO1088,SUP002,BetaMetals,MAT100,Steel Coil,MV OceanStar,2027-09-12,2027-09-26,2027-10-05,78,9,Medium
SHP2512,PO2903,SUP003,CoreSteel,MAT102,Steel Plate,MV Titan,2027-09-14,2027-09-30,2027-10-12,82,12,High
SHP2244,PO1908,SUP001,AlphaSteel,MAT103,Steel Bar,MV Titan,2027-09-15,2027-10-08,2027-09-30,46,-8,Low
SHP3313,PO1251,SUP005,PrimeSteel,MAT103,Steel Bar,MV Horizon,2027-09-16,2027-10-05,2027-10-18,41,13,Low
SHP2730,PO1645,SUP004,DeltaIron,MAT102,Steel Plate,MV OceanStar,2027-09-18,2027-10-06,2027-10-18,66,12,Medium
SHP2014,PO2411,SUP003,CoreSteel,MAT103,Steel Bar,MV OceanStar,2027-09-20,2027-10-03,2027-10-03,79,0,Medium
SHP2628,PO2491,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Titan,2027-09-21,2027-10-02,2027-10-04,85,2,High
SHP2382,PO1606,SUP002,BetaMetals,MAT104,Steel Sheet,MV Titan,2027-09-22,2027-10-02,2027-10-19,76,17,Medium
SHP2529,PO1484,SUP003,CoreSteel,MAT101,Steel Rod,MV Horizon,2027-09-23,2027-10-06,2027-10-08,60,2,Low
SHP2713,PO2974,SUP004,DeltaIron,MAT104,Steel Sheet,MV Titan,2027-09-24,2027-10-11,2027-10-28,93,17,High
SHP2550,PO1273,SUP002,BetaMetals,MAT100,Steel Coil,MV Titan,2027-09-25,2027-10-11,2027-10-14,90,3,High
SHP2298,PO1538,SUP002,BetaMetals,MAT100,Steel Coil,MV Titan,2027-09-27,2027-10-12,2027-10-25,59,13,Low
SHP2330,PO2866,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2027-09-29,2027-10-22,2027-10-19,48,-3,Low
SHP3225,PO1415,SUP005,PrimeSteel,MAT104,Steel Sheet,MV OceanStar,2027-09-30,2027-10-10,2027-10-16,47,6,Low
SHP2407,PO1408,SUP002,BetaMetals,MAT100,Steel Coil,MV OceanStar,2027-10-01,2027-10-12,2027-10-26,42,14,Low
SHP2146,PO1790,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2027-10-02,2027-10-19,2027-10-31,64,12,Medium
SHP2472,PO1830,SUP001,AlphaSteel,MAT102,Steel Plate,MV Titan,2027-10-03,2027-10-22,2027-11-03,48,12,Low
SHP3338,PO1554,SUP005,PrimeSteel,MAT100,Steel Coil,MV Titan,2027-10-04,2027-10-27,2027-10-21,73,-6,Medium
SHP3072,PO1243,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2027-10-05,2027-10-20,2027-11-03,63,14,Medium
SHP2009,PO1053,SUP001,AlphaSteel,MAT102,Steel Plate,MV Horizon,2027-10-07,2027-10-23,2027-10-29,82,6,High
SHP3018,PO2929,SUP004,DeltaIron,MAT104,Steel Sheet,MV OceanStar,2027-10-08,2027-10-26,2027-11-10,52,15,Low
SHP3157,PO1443,SUP001,AlphaSteel,MAT102,Steel Plate,MV Titan,2027-10-09,2027-11-02,2027-11-10,49,8,Low
SHP2001,PO1797,SUP005,PrimeSteel,MAT102,Steel Plate,MV Horizon,2027-10-10,2027-10-20,2027-11-03,64,14,Medium
SHP2245,PO2381,SUP004,DeltaIron,MAT104,Steel Sheet,MV Horizon,2027-10-11,2027-10-24,2027-11-08,58,15,Low
SHP2399,PO2061,SUP004,DeltaIron,MAT101,Steel Rod,MV Titan,2027-10-12,2027-10-25,2027-11-15,40,21,Low
SHP2601,PO1023,SUP001,AlphaSteel,MAT102,Steel Plate,MV Titan,2027-10-14,2027-10-26,2027-10-30,61,4,Medium
SHP2988,PO2567,SUP002,BetaMetals,MAT102,Steel Plate,MV Horizon,2027-10-17,2027-11-01,2027-11-06,52,5,Low
SHP2928,PO1884,SUP001,AlphaSteel,MAT103,Steel Bar,MV Horizon,2027-10-19,2027-11-04,2027-11-04,60,0,Low
SHP3260,PO1683,SUP004,DeltaIron,MAT102,Steel Plate,MV Horizon,2027-10-20,2027-11-12,2027-11-06,68,-6,Medium
SHP3248,PO2585,SUP001,AlphaSteel,MAT100,Steel Coil,MV Horizon,2027-10-22,2027-11-14,2027-11-11,93,-3,High
SHP2012,PO1504,SUP004,DeltaIron,MAT100,Steel Coil,MV OceanStar,2027-10-23,2027-11-14,2027-11-22,76,8,Medium
SHP2432,PO1253,SUP003,CoreSteel,MAT102,Steel Plate,MV Titan,2027-10-25,2027-11-04,2027-11-27,42,23,Low
SHP3015,PO1435,SUP005,PrimeSteel,MAT103,Steel Bar,MV OceanStar,2027-10-27,2027-11-09,2027-11-12,60,3,Low
SHP2905,PO1018,SUP001,AlphaSteel,MAT101,Steel Rod,MV Titan,2027-10-28,2027-11-18,2027-11-29,40,11,Low
SHP2837,PO1777,SUP001,AlphaSteel,MAT101,Steel Rod,MV Titan,2027-10-29,2027-11-09,2027-11-10,69,1,Medium
SHP2300,PO2639,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Horizon,2027-10-30,2027-11-19,2027-11-21,81,2,High
SHP2145,PO2981,SUP004,DeltaIron,MAT104,Steel Sheet,MV OceanStar,2027-10-31,2027-11-12,2027-11-14,85,2,High
SHP2851,PO1666,SUP001,AlphaSteel,MAT102,Steel Plate,MV Horizon,2027-11-02,2027-11-20,2027-11-22,89,2,High
SHP3420,PO2500,SUP002,BetaMetals,MAT103,Steel Bar,MV OceanStar,2027-11-03,2027-11-15,2027-11-20,58,5,Low
SHP2393,PO2912,SUP004,DeltaIron,MAT101,Steel Rod,MV Horizon,2027-11-07,2027-11-27,2027-11-30,81,3,High
SHP3127,PO1282,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2027-11-08,2027-11-21,2027-11-29,53,8,Low
SHP3176,PO2708,SUP003,CoreSteel,MAT102,Steel Plate,MV OceanStar,2027-11-09,2027-12-02,2027-11-29,69,-3,Medium
SHP2217,PO2414,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2027-11-10,2027-11-22,2027-11-24,49,2,Low
SHP3240,PO2257,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2027-11-11,2027-11-23,2027-11-26,82,3,High
SHP2622,PO1276,SUP001,AlphaSteel,MAT103,Steel Bar,MV OceanStar,2027-11-13,2027-11-27,2027-11-30,72,3,Medium
SHP2234,PO1015,SUP003,CoreSteel,MAT103,Steel Bar,MV Titan,2027-11-14,2027-11-25,2027-12-10,49,15,Low
SHP2387,PO1857,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2027-11-15,2027-12-04,2027-12-08,74,4,Medium
SHP3365,PO1824,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2027-11-16,2027-12-09,2027-12-13,52,4,Low
SHP2638,PO1266,SUP001,AlphaSteel,MAT102,Steel Plate,MV Horizon,2027-11-18,2027-12-04,2027-12-08,71,4,Medium
SHP3435,PO1924,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2027-11-21,2027-12-01,2027-12-04,88,3,High
SHP2431,PO2680,SUP003,CoreSteel,MAT104,Steel Sheet,MV OceanStar,2027-11-22,2027-12-16,2027-12-25,72,9,Medium
SHP2391,PO1954,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2027-11-23,2027-12-05,2027-12-25,73,20,Medium
SHP3334,PO2021,SUP003,CoreSteel,MAT100,Steel Coil,MV Horizon,2027-11-25,2027-12-18,2027-12-22,62,4,Medium
SHP2669,PO2717,SUP005,PrimeSteel,MAT103,Steel Bar,MV OceanStar,2027-11-26,2027-12-12,2027-12-18,64,6,Medium
SHP2195,PO1657,SUP003,CoreSteel,MAT100,Steel Coil,MV Horizon,2027-11-27,2027-12-19,2027-12-22,43,3,Low
SHP2449,PO2045,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Horizon,2027-11-29,2027-12-19,2027-12-14,85,-5,High
SHP2079,PO2781,SUP001,AlphaSteel,MAT102,Steel Plate,MV Titan,2027-11-30,2027-12-17,2027-12-15,77,-2,Medium
SHP2575,PO1976,SUP003,CoreSteel,MAT100,Steel Coil,MV Horizon,2027-12-01,2027-12-11,2027-12-25,62,14,Medium
SHP3374,PO2243,SUP003,CoreSteel,MAT100,Steel Coil,MV OceanStar,2027-12-03,2027-12-18,2028-01-05,87,18,High
SHP2278,PO1372,SUP003,CoreSteel,MAT103,Steel Bar,MV Horizon,2027-12-04,2027-12-20,2027-12-27,90,7,High
SHP3493,PO2314,SUP005,PrimeSteel,MAT103,Steel Bar,MV OceanStar,2027-12-05,2027-12-17,2028-01-08,42,22,Low
SHP2094,PO2416,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2027-12-06,2027-12-19,2028-01-05,87,17,High
SHP2137,PO1968,SUP004,DeltaIron,MAT103,Steel Bar,MV Titan,2027-12-07,2027-12-31,2028-01-02,66,2,Medium
SHP2558,PO1836,SUP004,DeltaIron,MAT103,Steel Bar,MV Horizon,2027-12-08,2027-12-29,2028-01-08,85,10,High
SHP3062,PO1310,SUP003,CoreSteel,MAT100,Steel Coil,MV OceanStar,2027-12-10,2027-12-26,2028-01-04,53,9,Low
SHP2444,PO2299,SUP004,DeltaIron,MAT102,Steel Plate,MV OceanStar,2027-12-11,2027-12-21,2027-12-28,61,7,Medium
SHP3366,PO2655,SUP003,CoreSteel,MAT102,Steel Plate,MV Horizon,2027-12-12,2027-12-22,2027-12-31,45,9,Low
SHP2380,PO2476,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2027-12-13,2028-01-02,2027-12-26,82,-7,High
SHP2917,PO1876,SUP003,CoreSteel,MAT104,Steel Sheet,MV OceanStar,2027-12-14,2027-12-28,2028-01-07,69,10,Medium
SHP2021,PO1633,SUP005,PrimeSteel,MAT102,Steel Plate,MV OceanStar,2027-12-15,2028-01-01,2027-12-29,41,-3,Low
SHP3324,PO1243,SUP004,DeltaIron,MAT103,Steel Bar,MV Titan,2027-12-16,2028-01-02,2027-12-30,73,-3,Medium
SHP2707,PO1663,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2027-12-17,2028-01-10,2028-01-11,93,1,High
SHP2196,PO1050,SUP003,CoreSteel,MAT104,Steel Sheet,MV Horizon,2027-12-18,2028-01-09,2028-01-18,88,9,High
SHP3206,PO2292,SUP003,CoreSteel,MAT100,Steel Coil,MV Titan,2027-12-20,2028-01-05,2028-01-05,71,0,Medium
SHP2500,PO1247,SUP002,BetaMetals,MAT103,Steel Bar,MV OceanStar,2027-12-21,2028-01-01,2028-01-17,85,16,High
SHP3379,PO1064,SUP004,DeltaIron,MAT101,Steel Rod,MV OceanStar,2027-12-22,2028-01-13,2028-01-18,41,5,Low
SHP2569,PO2912,SUP001,AlphaSteel,MAT102,Steel Plate,MV Horizon,2027-12-23,2028-01-07,2028-01-09,45,2,Low
SHP3302,PO1579,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2027-12-24,2028-01-17,2028-01-15,65,-2,Medium
SHP2636,PO1648,SUP001,AlphaSteel,MAT103,Steel Bar,MV Horizon,2027-12-25,2028-01-08,2028-01-15,43,7,Low
SHP2231,PO1598,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2027-12-26,2028-01-11,2028-01-15,67,4,Medium
SHP2857,PO2108,SUP002,BetaMetals,MAT103,Steel Bar,MV Titan,2027-12-29,2028-01-19,2028-01-15,48,-4,Low
SHP2820,PO1624,SUP004,DeltaIron,MAT101,Steel Rod,MV Titan,2027-12-30,2028-01-11,2028-01-15,80,4,Medium
SHP3210,PO2021,SUP002,BetaMetals,MAT103,Steel Bar,MV Titan,2028-01-01,2028-01-12,2028-01-25,77,13,Medium
SHP2821,PO2038,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Titan,2028-01-02,2028-01-25,2028-01-19,78,-6,Medium
SHP2626,PO1229,SUP002,BetaMetals,MAT102,Steel Plate,MV Titan,2028-01-04,2028-01-25,2028-01-27,78,2,Medium
SHP2403,PO1945,SUP004,DeltaIron,MAT101,Steel Rod,MV Titan,2028-01-05,2028-01-26,2028-01-21,47,-5,Low
SHP3112,PO2368,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2028-01-06,2028-01-25,2028-01-20,48,-5,Low
